variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
local_exp_open5_no_bonus,llama3.1_8b,11,10000000.0,327,0.5112383602785083,0.5670575222134625,-0.055819161934954176,-9.843650731775616,-0.07893453451589555,0.5250310122785082,137926.52,113.61
local_exp_open5_no_bonus,llama3.1_8b,11,50000000.0,948,0.5362622783897549,0.6371238486544475,-0.10086157026469256,-15.83076359136513,-0.10053279193787817,0.540375844389755,205678.3,134.21
local_exp_open5_plugin,llama3.1_8b,11,100000.0,3,0.20510474901918274,0.1940779407372719,0.011026808281910855,5.681639160031133,-0.02441954852807833,0.29578524901918274,9068.05,6.44
local_exp_open5_plugin,llama3.1_8b,11,500000.0,16,0.3123396427298955,0.326236547353268,-0.013896904623372508,-4.259763271809068,-0.04909230217409915,0.3349313627298956,11295.86,14.54
local_exp_open5_plugin,llama3.1_8b,11,1000000.0,49,0.35642000653311745,0.3966851379266274,-0.040265131393509956,-10.150400794939177,-0.06632960400593711,0.37228669653311763,15866.69,20.5
local_exp_open5_plugin,llama3.1_8b,11,5000000.0,112,0.449030143290665,0.5217695647719868,-0.07273942148132179,-13.940909242782089,-0.09285652255913186,0.46063556929066496,58027.13,58.47
local_exp_open5_plugin,llama3.1_8b,11,10000000.0,327,0.4761517719603755,0.5670575222134625,-0.090905750253087,-16.03113382540873,-0.11402112283402832,0.4837050399603755,75532.68,68.34
local_exp_open5_plugin,llama3.1_8b,11,50000000.0,948,0.5083352942638196,0.6371238486544475,-0.12878855439062786,-20.214053305745587,-0.12845977606381356,0.5112293170638196,144701.14,91.53
local_raw_tail_open5,llama3.1_8b,11,100000.0,3,0.06450439597452072,0.1940779407372719,-0.12957354476275118,-66.76366426319315,-0.16501990157274032,0.3779297959745207,31342.54,64.76
local_raw_tail_open5,llama3.1_8b,11,500000.0,16,-0.10117170484397875,0.326236547353268,-0.42740825219724676,-131.0117629875552,-0.4626036497479734,0.5735966951560212,337384.2,339.49
local_raw_tail_open5,llama3.1_8b,11,1000000.0,49,-0.048727996569519975,0.3966851379266274,-0.4454131344961474,-112.28379687331088,-0.47147760710857456,0.62399800343048,672726.0,521.46
local_raw_tail_open5,llama3.1_8b,11,5000000.0,112,0.3503406958637649,0.5217695647719868,-0.1714288689082219,-32.855283343929095,-0.19154596998603193,0.6705484758637646,1601038.9,909.53
local_raw_tail_open5,llama3.1_8b,11,10000000.0,327,0.5040650268544475,0.5670575222134625,-0.06299249535901497,-11.108660566414661,-0.08610786793995627,0.6708533768544475,1667883.5,946.1
local_raw_tail_open5,llama3.1_8b,11,50000000.0,948,0.6366937816544476,0.6371238486544475,-0.00043006699999992293,-0.06750131876372052,-0.00010128867318559553,0.6708533768544475,1707979.76,960.0
local_gaussian_open5,llama3.1_8b,11,100000.0,3,-0.20042684414039524,0.1940779407372719,-0.39450478487766716,-203.27131634796046,-0.4299511416876564,0.4407010558596046,64112.79,69.56
local_gaussian_open5,llama3.1_8b,11,500000.0,16,-0.20424087843784478,0.326236547353268,-0.5304774257911128,-162.60514957469826,-0.5656728233418395,0.5655550015621552,384897.94,282.12
local_gaussian_open5,llama3.1_8b,11,1000000.0,49,0.0683251367509631,0.3966851379266274,-0.32836000117566433,-82.77597766629695,-0.3544244737880915,0.6103443967509632,542019.26,383.0
local_gaussian_open5,llama3.1_8b,11,5000000.0,112,0.4200128938104348,0.5217695647719868,-0.101756670961552,-19.50222432119429,-0.12187377203936203,0.6628629198104347,1214250.13,758.72
local_gaussian_open5,llama3.1_8b,11,10000000.0,327,0.5178570892388091,0.5670575222134625,-0.049200432974653374,-8.676444813323968,-0.07231580555559469,0.669952621238809,1520955.32,894.06
local_gaussian_open5,llama3.1_8b,11,50000000.0,948,0.6366937816544476,0.6371238486544475,-0.00043006699999992293,-0.06750131876372052,-0.00010128867318559553,0.6708533768544475,1707979.76,960.0
reference_train_scale,llama3.1_8b,12,100000.0,4,0.24309500165403114,0.19747682396600488,0.04561817768802626,23.10052226476931,0.0,0.33866810165403116,9557.31,12.1
reference_train_scale,llama3.1_8b,12,500000.0,24,0.35875035431743946,0.3340060221347022,0.02474433218273725,7.408349114363584,0.0,0.4166043343174396,28926.99,46.19
reference_train_scale,llama3.1_8b,12,1000000.0,50,0.421032741625628,0.4068441668420646,0.01418857478356339,3.4874716021358965,0.0,0.4719518516256279,50919.11,85.89
reference_train_scale,llama3.1_8b,12,5000000.0,103,0.5575959708455285,0.5107134500696879,0.04688252077584054,9.17980929804048,0.0,0.6013096348455285,218568.32,305.81
reference_train_scale,llama3.1_8b,12,10000000.0,214,0.5882967360941139,0.5614237802735437,0.026872955820570255,4.786572419051592,0.0,0.629170309094114,408735.73,452.1
reference_train_scale,llama3.1_8b,12,50000000.0,794,0.6496193446623149,0.6416381707689215,0.007981173893393367,1.2438745475240272,0.0,0.6845275816623148,1745411.85,942.6
local_exp_open3,llama3.1_8b,12,100000.0,4,0.23169366464784044,0.19747682396600488,0.03421684068183556,17.327015897179862,-0.01140133700619071,0.30145346464784045,6975.98,7.03
local_exp_open3,llama3.1_8b,12,500000.0,24,0.3469762820423131,0.3340060221347022,0.012970259907610915,3.883241333409283,-0.011774072275126396,0.38921644204231304,21120.08,41.86
local_exp_open3,llama3.1_8b,12,1000000.0,50,0.40685763224081234,0.4068441668420646,1.3465398747747326e-05,0.0033097190141046177,-0.014175109384815617,0.4491088022408124,42251.17,83.04
local_exp_open3,llama3.1_8b,12,5000000.0,103,0.5567585605189233,0.5107134500696879,0.046045110449235316,9.015840574191333,-0.0008374103266051686,0.5975177785189233,203796.09,301.37
local_exp_open3,llama3.1_8b,12,10000000.0,214,0.5886704487796536,0.5614237802735437,0.027246668506109906,4.853137587587482,0.00037371268553968996,0.6288579107796537,401874.62,450.07
local_exp_open3,llama3.1_8b,12,50000000.0,794,0.6496193446623149,0.6416381707689215,0.007981173893393367,1.2438745475240272,0.0,0.6845275816623148,1745411.85,942.6
local_exp_open5,llama3.1_8b,12,100000.0,4,0.22364860237045373,0.19747682396600488,0.026171778404448842,13.253088579627068,-0.019446399283577376,0.32919580237045376,10554.72,8.43
local_exp_open5,llama3.1_8b,12,500000.0,24,0.36618529495245444,0.3340060221347022,0.032179272817752236,9.634339109243536,0.007434940635015018,0.4142502949524545,24032.5,42.88
local_exp_open5,llama3.1_8b,12,1000000.0,50,0.41643810062620845,0.4068441668420646,0.00959393378414386,2.3581347764212115,-0.004594640999419537,0.46091129062620845,44473.19,83.68
local_exp_open5,llama3.1_8b,12,5000000.0,103,0.5567585605189233,0.5107134500696879,0.046045110449235316,9.015840574191333,-0.0008374103266051686,0.5975177785189233,203796.09,301.37
local_exp_open5,llama3.1_8b,12,10000000.0,214,0.5886704487796536,0.5614237802735437,0.027246668506109906,4.853137587587482,0.00037371268553968996,0.6288579107796537,401874.62,450.07
local_exp_open5,llama3.1_8b,12,50000000.0,794,0.6496193446623149,0.6416381707689215,0.007981173893393367,1.2438745475240272,0.0,0.6845275816623148,1745411.85,942.6
local_exp_open8,llama3.1_8b,12,100000.0,4,0.19478315067337035,0.19747682396600488,-0.0026936732926345353,-1.3640452780920986,-0.04831185098066079,0.3556381506733704,16085.5,10.78
local_exp_open8,llama3.1_8b,12,500000.0,24,0.37293266964607874,0.3340060221347022,0.03892664751137653,11.654474749463558,0.014182315328639242,0.42692842964607874,26997.88,43.76
local_exp_open8,llama3.1_8b,12,1000000.0,50,0.4177842300877994,0.4068441668420646,0.010940063245734821,2.6890058005874553,-0.003248511537828635,0.46538506008779934,47600.83,84.69
local_exp_open8,llama3.1_8b,12,5000000.0,103,0.5567585605189233,0.5107134500696879,0.046045110449235316,9.015840574191333,-0.0008374103266051686,0.5975177785189233,203796.09,301.37
local_exp_open8,llama3.1_8b,12,10000000.0,214,0.5886704487796536,0.5614237802735437,0.027246668506109906,4.853137587587482,0.00037371268553968996,0.6288579107796537,401874.62,450.07
local_exp_open8,llama3.1_8b,12,50000000.0,794,0.6496193446623149,0.6416381707689215,0.007981173893393367,1.2438745475240272,0.0,0.6845275816623148,1745411.85,942.6
local_exp_open5_no_bonus,llama3.1_8b,12,100000.0,4,0.21936569103564016,0.19747682396600488,0.021888867069635276,11.084271374246626,-0.023729310618390998,0.32218009103564016,10281.44,6.75
local_exp_open5_no_bonus,llama3.1_8b,12,500000.0,24,0.3496898187983198,0.3340060221347022,0.015683796663617577,4.6956628396635365,-0.009060535519119702,0.38715061879831986,18730.4,17.26
local_exp_open5_no_bonus,llama3.1_8b,12,1000000.0,50,0.39186142036457594,0.4068441668420646,-0.014982746477488651,-3.682674522234185,-0.029171321261052086,0.4232683203645759,31406.9,25.82
local_exp_open5_no_bonus,llama3.1_8b,12,5000000.0,103,0.4923769868078333,0.5107134500696879,-0.01833646326185462,-3.5903623175290504,-0.06521898403769524,0.5106145308078333,91187.72,57.61
local_exp_open5_no_bonus,llama3.1_8b,12,10000000.0,214,0.5184254699908774,0.5614237802735437,-0.04299831028266632,-7.658797470551775,-0.06987126610323655,0.5301535379908774,117280.68,67.7
local_exp_open5_no_bonus,llama3.1_8b,12,50000000.0,794,0.5450302935312942,0.6416381707689215,-0.09660787723762732,-15.05644172039439,-0.10458905113102052,0.5490300301312944,199986.83,92.44
local_exp_open5_plugin,llama3.1_8b,12,100000.0,4,0.20331122758058676,0.19747682396600488,0.005834403614581873,2.9544751112597654,-0.03978377407344435,0.3012386275805868,9792.74,5.41
local_exp_open5_plugin,llama3.1_8b,12,500000.0,24,0.3112323015073775,0.3340060221347022,-0.02277372062732469,-6.818356292432419,-0.04751805281006202,0.33350514150737753,11136.42,8.4
local_exp_open5_plugin,llama3.1_8b,12,1000000.0,50,0.35717547240012815,0.4068441668420646,-0.049668694441936445,-12.208284765999275,-0.06385726922549984,0.37318275240012805,16007.28,13.86
local_exp_open5_plugin,llama3.1_8b,12,5000000.0,103,0.44929892306611163,0.5107134500696879,-0.0614145270035763,-12.025241746657771,-0.10829704777941684,0.46014699906611173,54240.38,40.16
local_exp_open5_plugin,llama3.1_8b,12,10000000.0,214,0.48113926117211664,0.5614237802735437,-0.08028451910142703,-14.300163605878938,-0.10715747492199716,0.48935369817211677,82144.37,51.24
local_exp_open5_plugin,llama3.1_8b,12,50000000.0,794,0.5047932392153962,0.6416381707689215,-0.13684493155352528,-21.327429973427876,-0.14482610544691862,0.5072566970153962,123172.89,64.44
local_raw_tail_open5,llama3.1_8b,12,100000.0,4,0.10557383457025424,0.19747682396600488,-0.09190298939575064,-46.53862035555702,-0.1375211670837769,0.4016903345702542,29611.65,48.97
local_raw_tail_open5,llama3.1_8b,12,500000.0,24,-0.0071931140602136635,0.3340060221347022,-0.3411991361949159,-102.1535881342022,-0.3659434683776533,0.5639996859397864,285596.4,329.94
local_raw_tail_open5,llama3.1_8b,12,1000000.0,50,0.002049993003493737,0.4068441668420646,-0.40479417383857086,-99.49612328980753,-0.41898274862213425,0.6419244230034937,639874.43,508.54
local_raw_tail_open5,llama3.1_8b,12,5000000.0,103,0.3492184931273992,0.5107134500696879,-0.16149495694228871,-31.621441910380938,-0.20837747771812928,0.6803891171273991,1655853.12,916.11
local_raw_tail_open5,llama3.1_8b,12,10000000.0,214,0.5028045834724925,0.5614237802735437,-0.05861919680105121,-10.441167414121656,-0.08549215262162134,0.6806673554724925,1778627.72,938.12
local_raw_tail_open5,llama3.1_8b,12,50000000.0,794,0.6474879108623149,0.6416381707689215,0.005849740093393452,0.9116882941024665,-0.002131433800000001,0.6845275816623148,1851983.54,960.0
local_gaussian_open5,llama3.1_8b,12,100000.0,4,0.12760036308930592,0.19747682396600488,-0.06987646087669896,-35.38463880132486,-0.11549463856472515,0.41147196308930595,28387.16,34.29
local_gaussian_open5,llama3.1_8b,12,500000.0,24,0.13585604997804082,0.3340060221347022,-0.19814997215666139,-59.32526931408109,-0.22289430433939875,0.5494972099780409,206820.58,167.97
local_gaussian_open5,llama3.1_8b,12,1000000.0,50,0.21047769409750203,0.4068441668420646,-0.19636647274456256,-48.26577071726612,-0.21055504752812587,0.6027036140975021,392225.92,311.93
local_gaussian_open5,llama3.1_8b,12,5000000.0,103,0.4472395998542158,0.5107134500696879,-0.06347385021547214,-12.428466531831303,-0.11035637099131262,0.6664795958542158,1096199.98,698.52
local_gaussian_open5,llama3.1_8b,12,10000000.0,214,0.5304451333375253,0.5614237802735437,-0.030978646936018372,-5.517872242769015,-0.05785160275658858,0.6790647733375252,1486196.4,851.93
local_gaussian_open5,llama3.1_8b,12,50000000.0,794,0.648237856062315,0.6416381707689215,0.006599685293393498,1.0285680612617882,-0.0013814886000000004,0.6845275816623148,1814486.28,954.51
reference_train_scale,mistral_7b,10,100000.0,4,0.21748325753067965,0.19397423613533704,0.02350902139534261,12.119661798250474,0.0,0.3073650575306796,8988.18,8.02
reference_train_scale,mistral_7b,10,500000.0,17,0.3439300850484578,0.33804081829134175,0.005889266757116041,1.7421762220562234,0.0,0.3994850650484579,27777.49,34.5
reference_train_scale,mistral_7b,10,1000000.0,39,0.39884081233151447,0.3800564702535273,0.01878434207798718,4.942513428453556,0.0,0.44676436233151456,47923.55,52.64
reference_train_scale,mistral_7b,10,5000000.0,106,0.5345926069588152,0.5021012788959923,0.032491328062822844,6.471070564541074,0.0,0.5730036269588151,192055.1,208.1
reference_train_scale,mistral_7b,10,10000000.0,351,0.5658184383884869,0.5578111852266159,0.008007253161871009,1.4354773396338385,0.0,0.6082210273884869,424025.89,415.08
reference_train_scale,mistral_7b,10,50000000.0,874,0.633812390401826,0.6314454542727311,0.0023669361290948876,0.37484411568391324,0.0,0.665511348801826,1584947.92,951.82
local_exp_open3,mistral_7b,10,100000.0,4,0.1918543451172533,0.19397423613533704,-0.0021198910180837416,-1.0928724661169333,-0.025628912413426384,0.24798174511725324,5612.74,3.81
