split_seed,price_per_million,fixed_n,fixed_utility,adaptive_utility,relative_utility_improvement_percent,fixed_output_tokens,adaptive_output_tokens,fixed_cost_dollars,adaptive_cost_dollars,fixed_profit,adaptive_profit,profit_gain,direct_cost_saving_percent,matched_utility_cost_saving_percent,reward_model,generator
72,5.0,18,0.42200883500521036,0.41762007878839363,-1.0399678520385809,13880.62,11460.7625,0.06940310000000001,0.05730381250000001,0.35260573500521036,0.36031626628839364,0.007710531283183275,17.43335312111418,13.373532105475473,fsfairx_llama3_rm,qwen35_9b
72,10.0,10,0.37716316211528245,0.38075504405658955,0.9523416659151945,7728.79,6331.3675,0.0772879,0.06331367500000001,0.2998752621152824,0.31744136905658954,0.017566106941307114,18.080740969802513,22.085712433142966,fsfairx_llama3_rm,qwen35_9b
73,0.1,452,0.5840991142993365,0.5926876353823889,1.4703876230586113,353313.4875,324187.525,0.035331348750000005,0.0324187525,0.5487677655493365,0.5602688828823889,0.011501117333052369,8.243659959344175,23.510301959005176,fsfairx_llama3_rm,qwen35_9b
73,0.2,229,0.5587260754797516,0.5740823663886682,2.74844715198424,178964.195,189853.8625,0.03579283900000001,0.0379707725,0.5229332364797517,0.5361115938886681,0.013178357408916486,-6.084830264511831,29.423502697689063,fsfairx_llama3_rm,qwen35_9b
73,0.5,111,0.5252254125343186,0.5446175244717476,3.6921503557602255,86815.4675,88101.6925,0.04340773375,0.04405084625,0.48181767878431864,0.5005666782217476,0.01874899943742897,-1.4815620269510221,30.733662989351373,fsfairx_llama3_rm,qwen35_9b
73,1.0,59,0.49680405241195624,0.5164669375017698,3.9578753422705164,46118.475,47918.095,0.046118475,0.047918095,0.45068557741195625,0.46854884250176976,0.017863265089813507,-3.9021671900469457,29.56108554062822,fsfairx_llama3_rm,qwen35_9b
73,2.0,34,0.4725031092983082,0.48246782570470104,2.1089208113764526,26589.0075,25936.4225,0.053178014999999995,0.051872845,0.4193250942983082,0.43059498070470104,0.011269886406392815,2.45434132883674,21.82548789542689,fsfairx_llama3_rm,qwen35_9b
73,5.0,18,0.4324489635018934,0.4313624594449355,-0.2512444585736911,14064.145,11318.1075,0.07032072500000001,0.0565905375,0.36212823850189335,0.3747719219449355,0.012643683443042175,19.525093775697,18.507486415163854,fsfairx_llama3_rm,qwen35_9b
73,10.0,10,0.38661671100856265,0.3990183828389127,3.20774334818533,7820.72,6349.8125,0.0782072,0.063498125,0.3084095110085626,0.3355202578389127,0.027110746830350085,18.807827156578938,30.373107094024853,fsfairx_llama3_rm,qwen35_9b
74,0.1,562,0.5955691772586384,0.5882503559528942,-1.2288784553009007,490783.0575,339558.57,0.04907830575,0.033955857000000006,0.5464908715086384,0.5542944989528942,0.0078036274442557785,30.812898935493504,15.95327118858868,fsfairx_llama3_rm,qwen35_9b
74,0.2,259,0.5625251245602342,0.5705138061833999,1.4201466342345157,226182.2425,195456.16,0.045236448500000005,0.039091232000000004,0.5172886760602342,0.5314225741833999,0.014133898123165678,13.584657292448588,26.69772778384064,fsfairx_llama3_rm,qwen35_9b
74,0.5,105,0.5259763207587423,0.5379743005715373,2.281087444295469,91686.185,90497.5275,0.045843092499999995,0.04524876375,0.48013322825874233,0.4927255368215373,0.012592308562794974,1.2964412250329738,22.105489169533875,fsfairx_llama3_rm,qwen35_9b
74,1.0,66,0.5030290091845564,0.509068184803932,1.2005620966404147,57590.725,49656.565,0.057590724999999995,0.049656565,0.4454382841845564,0.459411619803932,0.013973335619375638,13.776801733265199,20.827627096485525,fsfairx_llama3_rm,qwen35_9b
74,2.0,32,0.46270778462097134,0.47098883369939487,1.789693053296473,27952.6525,26904.4425,0.055905304999999995,0.053808885,0.4068024796209713,0.4171799486993949,0.010377469078423573,3.749948238364853,15.431371953638152,fsfairx_llama3_rm,qwen35_9b
74,5.0,18,0.4234321257737718,0.4147784945561227,-2.043687923261759,15707.835,11841.1425,0.078539175,0.05920571250000001,0.3448929507737718,0.3555727820561227,0.010679831282350893,24.616330003466423,16.18591991052346,fsfairx_llama3_rm,qwen35_9b
74,10.0,10,0.3776960732358653,0.38027488401106346,0.6827740498079639,8729.3975,6571.795,0.087293975,0.06571795000000001,0.29040209823586527,0.31455693401106344,0.02415483577519817,24.716511076508997,26.91647542094967,fsfairx_llama3_rm,qwen35_9b
75,0.1,495,0.5991853526968963,0.6028145615077914,0.6056905087149208,422597.845,340920.245,0.0422597845,0.034092024500000005,0.5569255681968963,0.5687225370077914,0.011796968810895092,19.327500356751692,25.098625821000365,fsfairx_llama3_rm,qwen35_9b
75,0.2,199,0.5603065602528724,0.5789475223802144,3.326921983374448,169905.7825,194465.685,0.033981156500000005,0.038893137,0.5263254037528724,0.5400543853802144,0.01372898162734204,-14.455012736249873,23.552274475074707,fsfairx_llama3_rm,qwen35_9b
75,0.5,88,0.5201234408903431,0.5446478622782137,4.715115578311541,75059.575,89058.5725,0.037529787499999995,0.044529286249999994,0.4825936533903431,0.5001185760282137,0.017524922637870644,-18.650515274033985,25.0819252992314,fsfairx_llama3_rm,qwen35_9b
75,1.0,71,0.5067118769970083,0.5123913937646505,1.1208572416540685,60510.135,48565.6825,0.060510135,0.0485656825,0.44620174199700824,0.4638257112646505,0.01762396926764226,19.739589905063013,24.95721430602712,fsfairx_llama3_rm,qwen35_9b
75,2.0,30,0.46128521037597764,0.47606898667705627,3.204910100852548,25573.545,26393.78,0.05114708999999999,0.05278756,0.41013812037597763,0.42328142667705626,0.013143306301078628,-3.207357446924153,20.916641002652202,fsfairx_llama3_rm,qwen35_9b
75,5.0,18,0.4243235944669596,0.41521824724529205,-2.145849851480874,15362.605,11681.32,0.07681302500000001,0.0584066,0.3475105694669596,0.356811647245292,0.009301077778332445,23.962635243176532,15.529588831978725,fsfairx_llama3_rm,qwen35_9b
75,10.0,11,0.3858708693646609,0.37786688082974046,-2.0742660745806187,9408.2575,6527.6975,0.094082575,0.065276975,0.2917882943646609,0.31258990582974044,0.020801611465079528,30.617359271894927,23.087734663265856,fsfairx_llama3_rm,qwen35_9b
71,0.1,508,0.604457881382641,0.5993549052001844,-0.8442236158430104,421479.2225,312780.415,0.042147922250000004,0.0312780415,0.562309959132641,0.5680768637001844,0.005766904567543363,25.78983771851292,14.24974580581807,rm_mistral_7b,qwen35_9b
71,0.2,290,0.5796866604841145,0.577785134607254,-0.3280265023301588,240625.4975,183586.1975,0.048125099500000004,0.036717239500000005,0.5315615609841146,0.541067895107254,0.009506334123139393,23.704595145824058,20.416172421268307,rm_mistral_7b,qwen35_9b
71,0.5,110,0.5348048570921562,0.5451893505878727,1.9417350755150367,91276.0875,86484.9275,0.045638043749999996,0.04324246375,0.48916681334215617,0.5019468868378727,0.012780073495716526,5.2490856381196105,25.645888575002097,rm_mistral_7b,qwen35_9b
71,1.0,76,0.5128799544361077,0.507419623058992,-1.0646412147495776,62997.1225,47529.415,0.06299712249999999,0.047529415,0.4498828319361077,0.459890208058992,0.010007376122884326,24.553038116939383,15.101295522981683,rm_mistral_7b,qwen35_9b
71,2.0,32,0.46059897601226696,0.46591627816949127,1.154432040483455,26513.335,25873.3375,0.05302667,0.051746675,0.40757230601226696,0.41416960316949125,0.006597297157224291,2.413870227943782,9.580695146075712,rm_mistral_7b,qwen35_9b
71,5.0,18,0.4206042881573776,0.4104935395058307,-2.403862475069153,14916.56,11351.51,0.0745828,0.056757550000000004,0.3460214881573776,0.3537359895058307,0.0077145013484530844,23.89994744096494,13.432851856414063,rm_mistral_7b,qwen35_9b
71,10.0,8,0.3570535119654656,0.3726365378211545,4.364339051003687,6652.3775,6373.9225,0.06652377500000001,0.063739225,0.2905297369654656,0.3088973128211545,0.018367575855688933,4.185796732070601,20.71191860997631,rm_mistral_7b,qwen35_9b
72,0.1,448,0.5962714260015036,0.6039983133560738,1.29586745526033,344824.065,312358.185,0.0344824065,0.031235818500000002,0.5617890195015036,0.5727624948560738,0.010973475354570161,9.415201343328516,21.301876103808837,rm_mistral_7b,qwen35_9b
72,0.2,266,0.5713508196079548,0.5796216018248238,1.4475838544423965,204759.7075,184280.9925,0.0409519415,0.0368561985,0.5303988781079547,0.5427654033248238,0.012366525216869095,10.001340229498034,21.74744423307716,rm_mistral_7b,qwen35_9b
72,0.5,101,0.5283908145249283,0.5461626534050534,3.3633890657436263,77723.775,85203.835,0.0388618875,0.0426019175,0.48952892702492834,0.5035607359050535,0.014031808880125118,-9.623902081441639,26.943381224076823,rm_mistral_7b,qwen35_9b
72,1.0,77,0.5137972844134124,0.5145148396197327,0.13965725940716708,59256.8425,46899.2325,0.0592568425,0.0468992325,0.4545404419134124,0.46761560711973266,0.013075165206320238,20.854317372715226,20.28711172844073,rm_mistral_7b,qwen35_9b
72,2.0,38,0.47504045050474825,0.47640594509534673,0.2874480666115049,29258.815,25564.9125,0.058517629999999994,0.051129825,0.41652282050474826,0.4252761200953467,0.008753299590598451,12.624921754349927,12.680641424321927,rm_mistral_7b,qwen35_9b
72,5.0,14,0.4036830220104584,0.4181068428158035,3.573056090769013,10807.3725,11202.195,0.054036862500000005,0.056010975000000005,0.3496461595104584,0.3620958678158035,0.012449708305345086,-3.6532700246984184,10.647217805930486,rm_mistral_7b,qwen35_9b
72,10.0,8,0.3617649906062121,0.375324261867435,3.748088293038404,6193.06,6226.235,0.06193060000000001,0.06226235,0.2998343906062121,0.313061911867435,0.013227521261222897,-0.5356802614539413,15.065740088781965,rm_mistral_7b,qwen35_9b
73,0.1,612,0.6078033121677929,0.5987462353723386,-1.4901328462905732,478366.3125,308543.37,0.047836631250000004,0.030854337000000003,0.5599666809177929,0.5678918983723387,0.007925217454545774,35.50060655661241,13.62205532124674,rm_mistral_7b,qwen35_9b
73,0.2,288,0.5788485715364509,0.5794754666738547,0.10830036873718117,225105.95,182736.6225,0.04502119000000001,0.036547324500000006,0.5338273815364508,0.5429281421738548,0.009100760637403948,18.82194917548826,18.689094865744906,rm_mistral_7b,qwen35_9b
73,0.5,116,0.5336857641890006,0.5473741507356655,2.5648775862451707,90709.5675,86072.285,0.04535478375,0.0430361425,0.4883309804390006,0.5043380082356655,0.016007027796664963,5.112230857015165,27.833446976728183,rm_mistral_7b,qwen35_9b
73,1.0,71,0.5077982822545773,0.5154849319899475,1.5137210983152858,55504.9225,47470.4275,0.0555049225,0.047470427499999995,0.45229335975457735,0.4680145044899475,0.015721144735370174,14.475283701188847,23.09342249322438,rm_mistral_7b,qwen35_9b
73,2.0,32,0.4655301993799099,0.4796505393570694,3.0331737867850275,25009.795,25866.29,0.050019589999999996,0.05173258,0.4155106093799099,0.42791795935706944,0.012407349977159532,-3.424638226742771,17.82580160224554,rm_mistral_7b,qwen35_9b
73,5.0,20,0.4394481213439535,0.42738761854186896,-2.7444656641608107,15616.5875,11377.8575,0.0780829375,0.0568892875,0.3613651838439535,0.37049833104186897,0.00913314719791547,27.142485514200843,13.643911698280464,rm_mistral_7b,qwen35_9b
73,10.0,8,0.3673545939904153,0.3868545994820893,5.308224209163624,6269.6375,6312.3125,0.062696375,0.063123125,0.30465821899041534,0.3237314744820893,0.019073255491673935,-0.6806613620006008,19.985233615917952,rm_mistral_7b,qwen35_9b
74,0.1,573,0.6071633403171788,0.5966885288274869,-1.7252048656659487,500404.865,331932.985,0.0500404865,0.0331932985,0.5571228538171787,0.5634952303274869,0.0063723765103081975,33.66711472719195,13.270913551285734,rm_mistral_7b,qwen35_9b
74,0.2,275,0.575852130861309,0.5737366273939611,-0.3673692175426558,240137.2575,191295.8675,0.048027451500000005,0.0382591735,0.5278246793613091,0.5354774538939612,0.007652774532652118,20.338947195647062,16.128259964404023,rm_mistral_7b,qwen35_9b
74,0.5,111,0.5353231750371089,0.5423157549410093,1.3062352294790176,96944.1325,88871.1675,0.04847206625,0.04443558374999999,0.4868511087871089,0.49788017119100925,0.011029062403900336,8.327440549328768,22.33973615209168,rm_mistral_7b,qwen35_9b
74,1.0,74,0.513515964478539,0.5100325943593818,-0.6783372592309744,64602.04,48903.3275,0.06460204,0.048903327499999996,0.44891392447853895,0.46112926685938177,0.01221534238084282,24.300645149905485,16.7566051953122,rm_mistral_7b,qwen35_9b
74,2.0,38,0.476672581544412,0.4725334581429277,-0.8683367916974823,33197.0625,26780.035,0.066394125,0.053560069999999994,0.410278456544412,0.41897338814292767,0.008694931598515698,19.330106391190483,12.343072778335372,rm_mistral_7b,qwen35_9b
74,5.0,18,0.42564596522530995,0.4147117239199154,-2.568858205811175,15707.835,11742.755,0.078539175,0.058713775,0.34710679022530994,0.3559979489199154,0.008891158694605439,25.24268939672463,10.55845413278207,rm_mistral_7b,qwen35_9b
74,10.0,10,0.3798753632018911,0.37603754932067734,-1.010282385481805,8729.3975,6499.2225,0.087293975,0.064992225,0.29258138820189106,0.31104532432067733,0.018463936118786273,25.547868567103283,20.164162649131455,rm_mistral_7b,qwen35_9b
75,0.1,517,0.605420414729267,0.6020749411373963,-0.5525868488208622,441393.44,327719.8925,0.044139344000000004,0.03277198925,0.561281070729267,0.5693029518873963,0.008021881158129296,25.753338676714353,15.639662525572383,rm_mistral_7b,qwen35_9b
75,0.2,276,0.5807714688498745,0.578055795602967,-0.46759756506038896,235600.025,189017.9725,0.047120005,0.0378035945,0.5336514638498745,0.540252201102967,0.006600737253092515,19.771667044602392,14.262809977682622,rm_mistral_7b,qwen35_9b
75,0.5,123,0.5400056594754471,0.5433748205597742,0.6239121804019248,104976.3625,87222.905,0.05248818125,0.043611452499999995,0.4875174782254471,0.49976336805977417,0.012245889834327062,16.9118619441591,23.402179204342733,rm_mistral_7b,qwen35_9b
75,1.0,69,0.5064812141826954,0.505505190958935,-0.19270669798394158,58800.5525,48054.0725,0.0588005525,0.0480540725,0.44768066168269544,0.457451118458935,0.009770456776239556,18.276154803137256,14.258616699590965,rm_mistral_7b,qwen35_9b
75,2.0,38,0.4724034032949965,0.4648648652647032,-1.5957840222386797,32394.985,26279.8375,0.06478997,0.052559675,0.40761343329499655,0.41230519026470325,0.004691756969706695,18.876833867958265,6.816661174527761,rm_mistral_7b,qwen35_9b
75,5.0,16,0.40948154201426573,0.408437901485461,-0.2548687600596111,13665.4075,11626.8275,0.0683270375,0.0581341375,0.3411545045142657,0.350303763985461,0.00914925947119527,14.917813464399066,12.17187782151694,rm_mistral_7b,qwen35_9b
75,10.0,11,0.3798898052978012,0.36197953656352305,-4.714595781331385,9408.2575,6475.1575,0.094082575,0.064751575,0.2858072302978012,0.29722796156352305,0.01142073126572185,31.17580487141216,14.249188597422545,rm_mistral_7b,qwen35_9b
