partition,price,method,prompts,quality,cost,samples,profit
train,2e-08,fixed_75,50,0.5066853393912654,0.0021914163000000004,75.0,0.5044939230912654
train,2e-08,fixed_76,50,0.5074171261063583,0.0022206279000000005,76.0,0.505196498206358
train,2e-08,fixed_77,50,0.5090313045536656,0.00224964465,77.0,0.5067816599036656
train,2e-08,fixed_78,50,0.5095275845491376,0.0022785953,78.0,0.5072489892491379
train,2e-08,fixed_79,50,0.5100648939381106,0.0023075133999999995,79.0,0.5077573805381104
train,2e-08,fixed_80,50,0.5107086089491587,0.00233689165,80.0,0.5083717172991589
train,2e-08,fixed_81,50,0.5117265021218835,0.0023660241999999996,81.0,0.5093604779218833
train,2e-08,fixed_82,50,0.5124316015056453,0.00239563165,82.0,0.5100359698556451
train,2e-08,fixed_83,50,0.5139270451333867,0.0024248307999999996,83.0,0.5115022143333868
train,2e-08,fixed_84,50,0.5139741218321935,0.0024537813499999994,84.0,0.5115203404821935
train,2e-08,fixed_85,50,0.5145411956169424,0.0024832206999999998,85.0,0.5120579749169422
train,2e-08,fixed_86,50,0.5153019465012243,0.00251252985,86.0,0.5127894166512239
train,2e-08,fixed_87,50,0.5157540687703444,0.0025415682499999996,87.0,0.5132125005203441
train,2e-08,fixed_88,50,0.5169111869421966,0.0025708230500000005,88.0,0.5143403638921966
train,2e-08,fixed_89,50,0.5175349047464912,0.0025997631499999996,89.0,0.5149351415964908
train,2e-08,fixed_90,50,0.5183319507607126,0.0026288695000000013,90.0,0.5157030812607121
train,2e-08,fixed_91,50,0.5190230772008078,0.002658285149999999,91.0,0.516364792050808
train,2e-08,fixed_92,50,0.5195078440658079,0.0026876558500000002,92.0,0.5168201882158077
train,2e-08,fixed_93,50,0.5214268247596543,0.0027167250499999995,93.0,0.5187100997096542
train,2e-08,fixed_94,50,0.5215231051208997,0.002745709199999999,94.0,0.5187773959208996
train,2e-08,fixed_95,50,0.5216937552015682,0.0027747733999999996,95.0,0.5189189818015683
train,2e-08,fixed_96,50,0.5221554870485374,0.0028043599999999997,96.0,0.5193511270485373
train,2e-08,fixed_97,50,0.5223505456401958,0.0028332799499999994,97.0,0.5195172656901959
train,2e-08,fixed_98,50,0.5227393383679562,0.0028624749000000006,98.0,0.5198768634679563
train,2e-08,fixed_99,50,0.5233415871933714,0.0028915037000000004,99.0,0.5204500834933714
train,2e-08,fixed_100,50,0.525099668221279,0.0029209991,100.0,0.5221786691212792
train,2e-08,fixed_101,50,0.5256573346870557,0.0029499613000000006,101.0,0.5227073733870559
train,2e-08,fixed_102,50,0.5258132298563247,0.0029793747999999993,102.0,0.5228338550563247
train,2e-08,fixed_103,50,0.5264279629875287,0.00300849375,103.0,0.523419469237529
train,2e-08,fixed_104,50,0.5270865615257517,0.0030381285000000004,104.0,0.5240484330257519
train,2e-08,fixed_105,50,0.5270865615257517,0.0030675299000000006,105.0,0.5240190316257519
train,2e-08,fixed_106,50,0.5275518055845708,0.0030970869499999986,106.0,0.5244547186345708
train,2e-08,fixed_107,50,0.5276491874911093,0.0031260881,107.0,0.5245230993911094
train,2e-08,fixed_108,50,0.5277634117399596,0.003154836349999999,108.0,0.5246085753899598
train,2e-08,fixed_109,50,0.5283032826277524,0.003183790300000001,109.0,0.5251194923277525
train,2e-08,fixed_110,50,0.5290675473989407,0.0032128205000000005,110.0,0.5258547268989406
train,2e-08,fixed_111,50,0.5294534972573145,0.0032422980500000005,111.0,0.5262111992073143
train,2e-08,fixed_112,50,0.5298879615285965,0.0032718139,112.0,0.5266161476285965
train,2e-08,fixed_113,50,0.5300036765081267,0.0033008734,113.0,0.5267028031081267
train,2e-08,fixed_114,50,0.5301206642205439,0.0033300034499999997,114.0,0.5267906607705438
train,2e-08,fixed_115,50,0.531051677276698,0.0033587272,115.0,0.5276929500766978
train,2e-08,fixed_116,50,0.5318827661776349,0.00338783465,116.0,0.5284949315276347
train,2e-08,fixed_117,50,0.5320193404834099,0.003416965899999999,117.0,0.52860237458341
train,2e-08,fixed_118,50,0.5326967186656818,0.003446038000000001,118.0,0.5292506806656817
train,2e-08,fixed_119,50,0.532774457710533,0.0034753588999999994,119.0,0.5292990988105329
train,2e-08,fixed_120,50,0.5330462799730998,0.0035040720999999996,120.0,0.5295422078731
train,2e-08,fixed_121,50,0.5334171174287182,0.0035330531000000004,121.0,0.5298840643287182
train,2e-08,fixed_122,50,0.5336388186649504,0.003561999300000001,122.0,0.5300768193649504
train,2e-08,fixed_123,50,0.5339692724391776,0.0035912281,123.0,0.5303780443391777
train,2e-08,fixed_124,50,0.5340446919507953,0.0036201751,124.0,0.5304245168507952
train,2e-08,fixed_125,50,0.534498704514365,0.0036498586999999996,125.0,0.5308488458143649
train,2e-08,fixed_126,50,0.5345571982871014,0.0036786412999999995,126.0,0.5308785569871013
train,2e-08,fixed_127,50,0.5349813063588954,0.003707836200000001,127.0,0.5312734701588955
train,2e-08,fixed_128,50,0.5352553221903645,0.003736927150000001,128.0,0.5315183950403646
train,2e-08,fixed_129,50,0.5353479966667392,0.0037662372500000003,129.0,0.531581759416739
train,2e-08,fixed_130,50,0.5356202012126606,0.0037955062000000006,130.0,0.5318246950126606
train,2e-08,fixed_131,50,0.5358653201471424,0.003824912,131.0,0.5320404081471424
train,2e-08,fixed_132,50,0.5360592008925626,0.0038538674500000008,132.0,0.5322053334425628
train,2e-08,fixed_133,50,0.5362150960618317,0.0038829459500000006,133.0,0.5323321501118317
train,2e-08,fixed_134,50,0.5366291203689333,0.003912417149999999,134.0,0.5327167032189333
train,2e-08,fixed_135,50,0.5368724944969476,0.003941444000000001,135.0,0.5329310504969473
train,2e-08,fixed_136,50,0.5371154896173632,0.003970817899999999,136.0,0.5331446717173631
train,2e-08,fixed_137,50,0.5384741072320931,0.004000248850000001,137.0,0.5344738583820928
train,2e-08,fixed_138,50,0.538997880117364,0.004029346250000001,138.0,0.5349685338673636
train,2e-08,fixed_139,50,0.5392605424740095,0.004058306099999999,139.0,0.5352022363740093
train,2e-08,fixed_140,50,0.5394736682152161,0.0040874405,140.0,0.535386227715216
train,2e-08,fixed_141,50,0.5398178238488989,0.0041167899,141.0,0.5357010339488987
train,2e-08,fixed_142,50,0.5400910107185464,0.00414556515,142.0,0.5359454455685462
train,2e-08,fixed_143,50,0.5405439129499755,0.004174878250000001,143.0,0.5363690346999755
train,2e-08,fixed_144,50,0.5408787141178298,0.004204390349999999,144.0,0.5366743237678296
train,2e-08,fixed_145,50,0.5411706632110712,0.004234014849999999,145.0,0.536936648361071
train,2e-08,fixed_146,50,0.5411706632110712,0.004263395450000001,146.0,0.5369072677610709
train,2e-08,fixed_147,50,0.5411901928717692,0.00429254685,147.0,0.536897646021769
train,2e-08,fixed_148,50,0.541977874154929,0.004321849599999999,148.0,0.5376560245549288
train,2e-08,fixed_149,50,0.5422308956972917,0.004350954600000001,149.0,0.5378799410972913
train,2e-08,fixed_150,50,0.5424742605665748,0.004379927150000001,150.0,0.5380943334165748
train,2e-08,fixed_151,50,0.5426687516080968,0.0044095022,151.0,0.5382592494080967
train,2e-08,fixed_152,50,0.5426687516080968,0.004438739550000001,152.0,0.5382300120580967
train,2e-08,fixed_153,50,0.5429112933259417,0.004467815849999998,153.0,0.5384434774759415
train,2e-08,fixed_154,50,0.5432998669809804,0.004497532000000001,154.0,0.5388023349809803
train,2e-08,fixed_155,50,0.5439606109104235,0.004527126199999999,155.0,0.5394334847104233
train,2e-08,fixed_156,50,0.5439606109104235,0.004556696900000001,156.0,0.5394039140104234
train,2e-08,fixed_157,50,0.5442136324527861,0.00458639385,157.0,0.5396272386027859
train,2e-08,fixed_158,50,0.5442136324527861,0.004615340649999999,158.0,0.539598291802786
train,2e-08,fixed_159,50,0.5446160304845311,0.0046447211,159.0,0.5399713093845309
train,2e-08,fixed_160,50,0.5450522644815821,0.004673754049999999,160.0,0.5403785104315822
train,2e-08,fixed_161,50,0.5450522644815821,0.004702716400000001,161.0,0.5403495480815822
train,2e-08,fixed_162,50,0.5450522644815821,0.00473150155,162.0,0.5403207629315819
train,2e-08,fixed_163,50,0.5451864729297481,0.004760563349999999,163.0,0.5404259095797481
train,2e-08,fixed_164,50,0.545476919662885,0.004789652500000002,164.0,0.5406872671628851
train,2e-08,fixed_165,50,0.5458818872694756,0.00481900835,165.0,0.5410628789194755
train,2e-08,fixed_166,50,0.5458818872694756,0.0048478145,166.0,0.5410340727694755
train,2e-08,fixed_167,50,0.5462125339979592,0.004876946,167.0,0.5413355879979589
train,2e-08,fixed_168,50,0.5462125339979592,0.0049059744,168.0,0.5413065595979591
train,2e-08,fixed_169,50,0.5466314167826782,0.0049351375500000004,169.0,0.5416962792326782
train,2e-08,fixed_170,50,0.547255249714163,0.004964425649999999,170.0,0.5422908240641628
train,2e-08,fixed_171,50,0.547858357174199,0.004993347349999997,171.0,0.5428650098241987
train,2e-08,fixed_172,50,0.5484005299399791,0.0050226033,172.0,0.543377926639979
train,2e-08,fixed_173,50,0.5484786295185942,0.0050516204500000005,173.0,0.543427009068594
train,2e-08,fixed_174,50,0.5485176793079016,0.0050811502,174.0,0.5434365291079015
train,2e-08,fixed_175,50,0.5485427587496979,0.005109999350000002,175.0,0.5434327593996978
train,2e-08,fixed_176,50,0.5488241352419843,0.0051385594,176.0,0.5436855758419842
train,2e-08,fixed_177,50,0.5495962727300813,0.00516764295,177.0,0.5444286297800811
train,2e-08,fixed_178,50,0.550650390013522,0.005196870050000001,178.0,0.5454535199635221
train,2e-08,fixed_179,50,0.5509502237802936,0.0052260110500000016,179.0,0.5457242127302934
train,2e-08,fixed_180,50,0.5517237493256928,0.005255379399999999,180.0,0.5464683699256926
train,2e-08,fixed_181,50,0.5517432040888104,0.005284588149999999,181.0,0.5464586159388104
train,2e-08,fixed_182,50,0.5518992509556793,0.00531377575,182.0,0.5465854752056791
train,2e-08,fixed_183,50,0.552205776206213,0.005343129649999999,183.0,0.546862646556213
train,2e-08,fixed_184,50,0.5527433631913224,0.005372240050000001,184.0,0.5473711231413224
train,2e-08,fixed_185,50,0.5530500088827776,0.0054011773499999995,185.0,0.5476488315327774
train,2e-08,fixed_186,50,0.5532841173854526,0.005430253650000001,186.0,0.5478538637354524
train,2e-08,fixed_187,50,0.5537102575198977,0.005459689350000001,187.0,0.5482505681698977
train,2e-08,fixed_188,50,0.5537294478962186,0.005488349199999999,188.0,0.5482410986962185
train,2e-08,fixed_189,50,0.5542809328998374,0.005517690950000002,189.0,0.5487632419498373
train,2e-08,fixed_190,50,0.5551579446929786,0.00554707605,190.0,0.5496108686429786
train,2e-08,fixed_191,50,0.5552457656621256,0.005575981599999999,191.0,0.5496697840621255
train,2e-08,fixed_192,50,0.5557721305803786,0.0056051931,192.0,0.5501669374803785
train,2e-08,fixed_193,50,0.5567064337270429,0.005634264650000001,193.0,0.5510721690770428
train,2e-08,fixed_194,50,0.5569345586216131,0.0056635859,194.0,0.5512709727216131
train,2e-08,fixed_195,50,0.5569345586216131,0.005692594049999999,195.0,0.551241964571613
train,2e-08,fixed_196,50,0.5569736084109206,0.005721737,196.0,0.5512518714109206
train,2e-08,fixed_197,50,0.5582757036752725,0.0057506161,197.0,0.5525250875752722
train,2e-08,fixed_198,50,0.5589705492724771,0.005780083549999999,198.0,0.5531904657224769
train,2e-08,fixed_199,50,0.5589705492724771,0.005809049850000001,199.0,0.5531614994224769
train,2e-08,fixed_200,50,0.5598336323485988,0.0058381775000000006,200.0,0.5539954548485987
train,2e-08,fixed_201,50,0.5599467203588536,0.005867267750000001,201.0,0.5540794526088534
train,2e-08,fixed_202,50,0.5604726158680705,0.005896294600000002,202.0,0.5545763212680704
train,2e-08,fixed_203,50,0.5606267302763664,0.0059259968,203.0,0.5547007334763662
train,2e-08,fixed_204,50,0.5607437678596934,0.005954841449999999,204.0,0.5547889264096932
train,2e-08,fixed_205,50,0.5607437678596934,0.005983802750000001,205.0,0.5547599651096932
train,2e-08,fixed_206,50,0.5607437678596934,0.0060130617500000014,206.0,0.5547307061096933
train,2e-08,fixed_207,50,0.560894984632422,0.006042241700000001,207.0,0.5548527429324221
train,2e-08,fixed_208,50,0.5609924715392797,0.006071031400000001,208.0,0.5549214401392792
train,2e-08,fixed_209,50,0.5611286477016807,0.006100392100000001,209.0,0.5550282556016805
train,2e-08,fixed_210,50,0.5615521276580209,0.0061293256,210.0,0.5554228020580209
train,2e-08,fixed_211,50,0.5616372049182016,0.0061585706499999995,211.0,0.5554786342682013
train,2e-08,fixed_212,50,0.5620137285409963,0.006188627449999999,212.0,0.555825101090996
train,2e-08,fixed_213,50,0.5620622235214,0.006217839899999999,213.0,0.5558443836213998
train,2e-08,fixed_214,50,0.5625974172181786,0.006246916199999999,214.0,0.5563505010181783
train,2e-08,fixed_215,50,0.5629108540479557,0.006275884050000001,215.0,0.5566349699979558
train,2e-08,fixed_216,50,0.5630525781991408,0.006305184549999999,216.0,0.5567473936491405
train,2e-08,fixed_217,50,0.5632079433061746,0.0063344129,217.0,0.5568735304061745
train,2e-08,fixed_218,50,0.5634316418441827,0.00636363775,218.0,0.5570680040941824
train,2e-08,fixed_219,50,0.5635096652776171,0.0063928785,219.0,0.5571167867776169
train,2e-08,fixed_220,50,0.5642252928223144,0.006422162850000003,220.0,0.5578031299723142
train,2e-08,fixed_221,50,0.5642448224830123,0.006451385350000001,221.0,0.5577934371330123
train,2e-08,fixed_222,50,0.5644779093967874,0.006480461,222.0,0.5579974483967871
train,2e-08,fixed_223,50,0.5648951879456787,0.006509882049999999,223.0,0.5583853058956786
train,2e-08,fixed_224,50,0.5652355824692357,0.0065393293499999994,224.0,0.5586962531192357
train,2e-08,fixed_225,50,0.5652746132129671,0.006568337149999999,225.0,0.5587062760629669
train,2e-08,fixed_226,50,0.5654248754800619,0.006597370949999998,226.0,0.5588275045300618
train,2e-08,fixed_227,50,0.5657164928946776,0.006626954650000001,227.0,0.5590895382446773
train,2e-08,fixed_228,50,0.5665965911229922,0.006656402749999997,228.0,0.5599401883729922
train,2e-08,fixed_229,50,0.5666112299537347,0.0066854712,229.0,0.5599257587537347
train,2e-08,fixed_230,50,0.5666405035979171,0.00671471345,230.0,0.5599257901479169
train,2e-08,fixed_231,50,0.5666405035979171,0.006743744950000002,231.0,0.5598967586479167
train,2e-08,fixed_232,50,0.5667928161425376,0.006772581949999999,232.0,0.5600202341925375
train,2e-08,fixed_233,50,0.5670361104889399,0.006802064300000001,233.0,0.5602340461889398
train,2e-08,fixed_234,50,0.5670361104889399,0.006830964750000002,234.0,0.5602051457389396
train,2e-08,fixed_235,50,0.5671565845411809,0.006860528000000002,235.0,0.5602960565411805
train,2e-08,fixed_236,50,0.5673470724583423,0.0068895193999999995,236.0,0.560457553058342
train,2e-08,fixed_237,50,0.56756062710338,0.006918643349999999,237.0,0.5606419837533797
train,2e-08,fixed_238,50,0.5680343112962568,0.0069475606,238.0,0.5610867506962565
train,2e-08,fixed_239,50,0.5689144752675671,0.006976831149999999,239.0,0.561937644117567
train,2e-08,fixed_240,50,0.5693320197615865,0.0070059546,240.0,0.5623260651615862
train,2e-08,fixed_241,50,0.5695809804863798,0.007034989,241.0,0.5625459914863797
train,2e-08,fixed_242,50,0.5699916463050891,0.0070642798,242.0,0.5629273665050891
train,2e-08,fixed_243,50,0.5703002718585435,0.0070933131500000015,243.0,0.5632069587085432
train,2e-08,fixed_244,50,0.5710873840369,0.0071225987,244.0,0.5639647853368998
train,2e-08,fixed_245,50,0.5713268967604698,0.0071519238499999985,245.0,0.5641749729104696
train,2e-08,fixed_246,50,0.5715877154596423,0.007181110300000003,246.0,0.5644066051596424
train,2e-08,fixed_247,50,0.5721937559076592,0.007210493450000003,247.0,0.5649832624576592
train,2e-08,fixed_248,50,0.5721937559076592,0.0072398997,248.0,0.5649538562076588
train,2e-08,fixed_249,50,0.5723007715056613,0.007268947349999998,249.0,0.5650318241556613
train,2e-08,fixed_250,50,0.5724363533448892,0.0072981292,250.0,0.565138224144889
train,2e-08,fixed_251,50,0.5725531491205951,0.0073270054,251.0,0.5652261437205951
train,2e-08,fixed_252,50,0.5728894029032232,0.007356499050000001,252.0,0.5655329038532232
train,2e-08,fixed_253,50,0.5730336022967084,0.0073856109000000015,253.0,0.5656479913967084
train,2e-08,fixed_254,50,0.5730336022967084,0.007414957200000001,254.0,0.5656186450967087
train,2e-08,fixed_255,50,0.573096406902326,0.007444218700000001,255.0,0.5656521882023262
train,2e-08,fixed_256,50,0.5732243231658406,0.007472966499999999,256.0,0.5657513566658406
train,2e-08,fixed_257,50,0.5734464698475796,0.007502839850000003,257.0,0.5659436299975796
train,2e-08,fixed_258,50,0.5734464698475796,0.00753232225,258.0,0.5659141475975795
train,2e-08,fixed_259,50,0.5742211156165925,0.00756164645,259.0,0.5666594691665925
train,2e-08,fixed_260,50,0.5743224196081606,0.007590906700000003,260.0,0.5667315129081607
train,2e-08,fixed_261,50,0.5743224196081606,0.007619628849999999,261.0,0.5667027907581607
train,2e-08,fixed_262,50,0.5743978391197782,0.0076488404500000004,262.0,0.5667489986697781
train,2e-08,fixed_263,50,0.5744558223202735,0.007678002050000001,263.0,0.5667778202702736
train,2e-08,fixed_264,50,0.5744558223202735,0.007707089500000001,264.0,0.5667487328202735
train,2e-08,fixed_265,50,0.5744922509784698,0.0077364220000000015,265.0,0.5667558289784698
train,2e-08,fixed_266,50,0.5745313007677774,0.007765484449999999,266.0,0.5667658163177773
train,2e-08,fixed_267,50,0.5747824969283605,0.007794216799999999,267.0,0.5669882801283604
train,2e-08,fixed_268,50,0.5750119584896487,0.007823646699999999,268.0,0.5671883117896487
train,2e-08,fixed_269,50,0.5752446705467401,0.007852832249999999,269.0,0.5673918382967402
train,2e-08,fixed_270,50,0.5752689827051817,0.007881965199999999,270.0,0.5673870175051817
train,2e-08,fixed_271,50,0.5752689827051817,0.007910355550000003,271.0,0.5673586271551816
train,2e-08,fixed_272,50,0.575631193809489,0.007939786299999998,272.0,0.5676914075094889
train,2e-08,fixed_273,50,0.5756505245919286,0.00796891965,273.0,0.5676816049419287
train,2e-08,fixed_274,50,0.575905248612186,0.0079982204,274.0,0.567907028212186
train,2e-08,fixed_275,50,0.5759821416451889,0.008027832000000002,275.0,0.5679543096451891
train,2e-08,fixed_276,50,0.5762512995697712,0.008056632099999999,276.0,0.5681946674697711
train,2e-08,fixed_277,50,0.576256182357436,0.00808588525,277.0,0.5681702971074362
train,2e-08,fixed_278,50,0.5765610892152491,0.008115055749999999,278.0,0.5684460334652494
train,2e-08,fixed_279,50,0.5767716962674905,0.008144203899999997,279.0,0.5686274923674906
train,2e-08,fixed_280,50,0.5767716962674905,0.0081730359,280.0,0.5685986603674906
train,2e-08,fixed_281,50,0.5772730796386744,0.0082017198,281.0,0.5690713598386746
train,2e-08,fixed_282,50,0.5774118290491556,0.008230773000000004,282.0,0.5691810560491557
train,2e-08,fixed_283,50,0.577692398980273,0.0082599473,283.0,0.5694324516802731
train,2e-08,fixed_284,50,0.5779205238748433,0.00828931645,284.0,0.5696312074248434
train,2e-08,fixed_285,50,0.5779985473082775,0.00831830195,285.0,0.5696802453582777
train,2e-08,fixed_286,50,0.578302074505171,0.0083477117,286.0,0.5699543628051711
train,2e-08,fixed_287,50,0.5788285648208096,0.008377097699999997,287.0,0.5704514671208096
train,2e-08,fixed_288,50,0.5791969663952565,0.008406507799999997,288.0,0.5707904585952569
train,2e-08,fixed_289,50,0.5797631513179131,0.0084356018,289.0,0.5713275495179134
train,2e-08,fixed_290,50,0.5797874443168758,0.008464468449999998,290.0,0.5713229758668759
train,2e-08,fixed_291,50,0.5800393354588069,0.008493426,291.0,0.5715459094588071
train,2e-08,fixed_292,50,0.5800393354588069,0.008522351500000002,292.0,0.5715169839588071
train,2e-08,fixed_293,50,0.5800393354588069,0.00855164535,293.0,0.5714876901088072
train,2e-08,fixed_294,50,0.580156123739164,0.008580749050000001,294.0,0.571575374689164
train,2e-08,fixed_295,50,0.580156123739164,0.008609676850000001,295.0,0.5715464468891642
train,2e-08,fixed_296,50,0.5802142397400266,0.00863893675,296.0,0.5715753029900268
train,2e-08,fixed_297,50,0.5802335705224662,0.00866833625,297.0,0.5715652342724664
train,2e-08,fixed_298,50,0.5808062611388759,0.008697962449999999,298.0,0.5721082986888759
train,2e-08,fixed_299,50,0.5808062611388759,0.008726774650000001,299.0,0.572079486488876
train,2e-08,fixed_300,50,0.5814937801103462,0.00875617115,300.0,0.5727376089603464
train,2e-08,fixed_301,50,0.5814937801103462,0.008785151449999999,301.0,0.5727086286603466
train,2e-08,fixed_302,50,0.5814937801103462,0.008814254449999998,302.0,0.5726795256603463
train,2e-08,fixed_303,50,0.5815691996219641,0.0088436344,303.0,0.5727255652219643
train,2e-08,fixed_304,50,0.5816860450019256,0.00887262315,304.0,0.5728134218519257
train,2e-08,fixed_305,50,0.5818416361832336,0.008901735000000001,305.0,0.5729399011832337
train,2e-08,fixed_306,50,0.5819580276461406,0.00893069585,306.0,0.5730273317961407
