config_id,divisor_id,divisor,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,development_splits,profile_accuracy,profile_log_chars,profile_chars_geomean
8,9,560000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.36071428571428565,11.145889692332021,69278.48618588959
8,10,700000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.36607142857142855,11.204196387347992,73437.97029726635
8,11,1000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.36904761904761896,11.289299673676709,79961.430102376
8,12,1400000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.3726190476190476,11.359507502596305,85777.11308197225
8,13,2000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.3773809523809525,11.422556028896619,91359.36084829531
8,14,2800000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.3803571428571429,11.479786894266667,96740.44963789379
8,15,4000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.3767857142857143,11.5369000921657,102426.4329102311
8,16,5600000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.37857142857142856,11.588808755537595,107883.66563954599
8,17,7000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.37857142857142856,11.617783527283109,111055.29698484414
8,18,10000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.0,5,0.3815476190476191,11.665487876712852,116481.51579698961
9,0,25000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.28154761904761905,8.35729627399112,4261.158173348753
9,1,35000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.2863095238095238,8.537785138200066,5104.02711851949
9,2,50000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.29047619047619044,8.72102286288202,6130.446488383864
9,3,70000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.2952380952380952,9.022734632394254,8289.414616225029
9,4,100000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.2982142857142857,9.484676572998811,13156.570531386502
9,5,140000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.30178571428571427,9.859050510236646,19130.71638987243
9,6,200000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.31249999999999994,10.16764387042961,26046.635162946946
9,7,280000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.32321428571428573,10.394967794906828,32694.68465535067
9,8,400000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.3357142857142857,10.633268762516307,41492.5330081862
9,9,560000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.34523809523809523,10.784757927324303,48279.28797725814
9,10,700000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.3488095238095238,10.909587044657291,54698.2527046306
9,11,1000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.36071428571428565,11.0687840244406,64137.469803455075
9,12,1400000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.36547619047619045,11.149595738650596,69535.71181521217
9,13,2000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.3684523809523809,11.242804190236498,76328.69213054406
9,14,2800000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.3738095238095238,11.324218266283538,82802.89191586454
9,15,4000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.3744047619047619,11.405503805965443,89814.688141531
9,16,5600000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.37976190476190474,11.4627449676908,95105.77456717256
9,17,7000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.38095238095238093,11.502422173159882,98955.16751460954
9,18,10000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.25,5,0.38095238095238093,11.56046797135198,104869.07762243882
10,0,25000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.27142857142857146,8.168278184724716,3527.26543256889
10,1,35000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.2779761904761905,8.321914307919403,4113.026075223426
10,2,50000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.2875,8.477605507654502,4805.928349601077
10,3,70000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.29047619047619044,8.62983567431595,5596.1585846641365
10,4,100000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.29523809523809524,8.853621107111456,6999.689760393145
10,5,140000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.2958333333333333,9.13308580530657,9256.541829082591
10,6,200000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.30238095238095236,9.490068465991078,13227.700943293474
10,7,280000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.30833333333333335,9.853677418059803,19028.200946400248
10,8,400000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.3148809523809524,10.140483123442289,25348.710083441383
10,9,560000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.3279761904761905,10.334420533456095,30773.848495009297
10,10,700000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.33571428571428574,10.43782820976339,34126.45639312514
10,11,1000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.34523809523809523,10.6180372342759,40865.32709807757
10,12,1400000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.34404761904761905,10.782974859163433,48193.27941838532
10,13,2000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.3553571428571428,10.936903723841542,56213.02237184363
10,14,2800000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.36190476190476184,11.089280274604075,65465.61190043222
10,15,4000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.3684523809523809,11.198293048474495,73005.71819305496
10,16,5600000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.37440476190476196,11.27117665042012,78525.33970092703
10,17,7000000.0,gaussian,bounded_identity,0.0,20.0,0.0,,,0.5,5,0.37440476190476185,11.33583033448825,83770.00899190536
