split,grid,divisor,config_id,grid_config_id,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,adaptive_accuracy,adaptive_chars,adaptive_opens,fixed_n
61,exp_tail_uncapped_decay,1000000.0,281,29,shifted_exponential,bounded_identity,0.2,5.0,10.0,,0.5,0.25,0.4044622023809523,0.40768694047619036,-0.0032247380952380444,-0.7909839082584925,0.42857142857142855,24109.22619047619,66.32738095238095,78
62,exp_tail_current,100000.0,208,208,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,2.0,0.75,0.0,0.09522089285714286,0.11657684523809524,-0.021355952380952378,-18.31920596009887,0.16071428571428573,6549.339285714285,10.857142857142858,12
62,exp_tail_uncapped_decay,100000.0,359,107,shifted_exponential,bounded_identity,0.2,20.0,0.0,,0.75,1.0,0.12887136904761903,0.11657684523809524,0.012294523809523797,10.54628282693154,0.17261904761904762,4374.767857142857,7.863095238095238,12
62,exp_tail_current,200000.0,157,157,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,1.3,0.75,0.0,0.12389133928571427,0.13268797619047618,-0.0087966369047619,-6.629565961677008,0.16666666666666666,8555.065476190477,15.845238095238095,21
62,exp_tail_uncapped_decay,200000.0,270,18,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.5,0.5,0.08722276785714286,0.13268797619047618,-0.04546520833333331,-34.26475377698664,0.17857142857142858,18269.73214285714,32.99404761904762,21
62,exp_tail_current,300000.0,35,35,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,1.0,0.5,0.0,0.16640464285714285,0.1772335119047619,-0.010828869047619039,-6.109944406810623,0.21428571428571427,14364.32142857143,26.00595238095238,30
62,exp_tail_uncapped_decay,300000.0,370,118,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,,0.75,0.5,0.11649809523809525,0.1772335119047619,-0.06073541666666664,-34.26858499497735,0.19047619047619047,22193.428571428572,39.0,30
62,exp_tail_current,400000.0,22,22,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.1,0.5,0.0,0.16568470238095237,0.19102748511904763,-0.02534278273809526,-13.266563564034636,0.20833333333333334,17059.45238095238,30.702380952380953,38
62,exp_tail_uncapped_decay,400000.0,346,94,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.75,0.5,0.12324824404761905,0.19102748511904763,-0.06777924107142858,-35.48140783468347,0.17857142857142858,22129.27380952381,38.57738095238095,38
62,exp_tail_current,500000.0,21,21,shifted_exponential,bounded_identity,0.0,20.0,10.0,1.0,0.5,0.0,0.17582411904761905,0.19149669047619045,-0.015672571428571397,-8.18425184769448,0.21428571428571427,19230.79761904762,34.42857142857143,47
62,exp_tail_uncapped_decay,500000.0,346,94,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.75,0.5,0.13149195238095238,0.19149669047619045,-0.06000473809523807,-31.33460841857144,0.18452380952380953,26515.928571428572,48.375,47
62,exp_tail_current,600000.0,91,91,shifted_exponential,bounded_identity,0.8,5.0,10.0,1.0,0.5,0.0,0.1922648015873016,0.2052049107142857,-0.012940109126984095,-6.305945155962218,0.23214285714285715,23926.833333333332,42.68452380952381,55
62,exp_tail_uncapped_decay,600000.0,346,94,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.75,0.5,0.15859574404761906,0.2052049107142857,-0.046609166666666646,-22.713475279138077,0.20833333333333334,29842.553571428572,55.42857142857143,55
62,exp_tail_current,700000.0,157,157,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,1.3,0.75,0.0,0.19110510204081635,0.22321045918367347,-0.032105357142857116,-14.383446573369817,0.24404761904761904,37059.76190476191,66.95238095238095,64
62,exp_tail_uncapped_decay,700000.0,370,118,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,,0.75,0.5,0.19276428571428572,0.22321045918367347,-0.030446173469387744,-13.64011954490648,0.25,40065.0,78.14880952380952,64
62,exp_tail_current,800000.0,100,100,shifted_exponential,bounded_identity,0.8,20.0,0.0,1.2,0.5,0.0,0.20471003720238096,0.2230286755952381,-0.018318638392857134,-8.213579865444109,0.25595238095238093,40993.875,72.98809523809524,74
62,exp_tail_uncapped_decay,800000.0,346,94,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.75,0.5,0.18644084821428572,0.2230286755952381,-0.03658782738095237,-16.404987960989157,0.23214285714285715,36561.607142857145,70.55357142857143,74
62,exp_tail_current,900000.0,103,103,shifted_exponential,bounded_identity,0.8,20.0,0.0,2.0,0.5,0.0,0.21186098544973542,0.23346407407407407,-0.021603088624338657,-9.253281777942577,0.2857142857142857,66467.97023809524,118.8452380952381,85
62,exp_tail_uncapped_decay,900000.0,394,142,shifted_exponential,bounded_identity,0.8,1000000.0,10.0,,0.75,0.5,0.2063243915343915,0.23346407407407407,-0.027139682539682575,-11.624778950388585,0.2916666666666667,76808.04761904762,153.13095238095238,85
62,exp_tail_current,1000000.0,82,82,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,2.0,0.5,0.0,0.20705307738095238,0.2434317142857143,-0.036378636904761924,-14.944082783751234,0.30357142857142855,96518.35119047618,172.23214285714286,98
62,exp_tail_uncapped_decay,1000000.0,370,118,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,,0.75,0.5,0.20680252976190475,0.2434317142857143,-0.03662918452380956,-15.047005946323868,0.2619047619047619,55102.232142857145,110.70833333333333,98
63,exp_tail_current,100000.0,132,132,shifted_exponential,bounded_identity,0.0,5.0,0.0,,0.75,0.0,0.21063571428571426,0.2024108928571429,0.008224821428571366,4.063428263406882,0.24404761904761904,3341.190476190476,4.970238095238095,8
63,exp_tail_uncapped_decay,100000.0,358,106,shifted_exponential,bounded_identity,0.2,20.0,0.0,,0.75,0.5,0.2127113690476191,0.2024108928571429,0.010300476190476193,5.088894201828377,0.25,3728.8630952380954,5.809523809523809,8
63,exp_tail_current,200000.0,138,138,shifted_exponential,bounded_identity,0.0,5.0,10.0,2.0,0.75,0.0,0.23116386904761904,0.21708104166666664,0.0140828273809524,6.487359408647455,0.25,3767.2261904761904,5.696428571428571,14
63,exp_tail_uncapped_decay,200000.0,328,76,shifted_exponential,bounded_identity,0.0,5.0,10.0,,0.75,0.0,0.23116386904761904,0.21708104166666664,0.0140828273809524,6.487359408647455,0.25,3767.2261904761904,5.696428571428571,14
63,exp_tail_current,300000.0,144,144,shifted_exponential,bounded_identity,0.0,20.0,0.0,1.5,0.75,0.0,0.24545295634920636,0.22174180555555556,0.023711150793650798,10.693135078540779,0.2619047619047619,4935.541666666667,7.541666666666667,19
63,exp_tail_uncapped_decay,300000.0,329,77,shifted_exponential,bounded_identity,0.0,5.0,10.0,,0.75,0.25,0.23733795634920632,0.22174180555555556,0.01559615079365076,7.033473347335613,0.25,3798.6130952380954,5.773809523809524,19
63,exp_tail_current,400000.0,143,143,shifted_exponential,bounded_identity,0.0,20.0,0.0,1.3,0.75,0.0,0.2547910119047619,0.2295669494047619,0.025224062499999977,10.987671598809316,0.26785714285714285,5226.452380952381,8.19047619047619,24
63,exp_tail_uncapped_decay,400000.0,369,117,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,,0.75,0.25,0.2554678125,0.2295669494047619,0.02590086309523809,11.282487815600527,0.2916666666666667,14479.541666666666,20.892857142857142,24
63,exp_tail_current,500000.0,141,141,shifted_exponential,bounded_identity,0.0,20.0,0.0,1.1,0.75,0.0,0.257069869047619,0.23689357142857143,0.0201762976190476,8.517030452694742,0.26785714285714285,5393.636904761905,8.541666666666666,29
63,exp_tail_uncapped_decay,500000.0,341,89,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.75,0.25,0.26299533333333336,0.23689357142857143,0.026101761904761933,11.018349610484124,0.2916666666666667,14335.666666666666,20.946428571428573,29
63,exp_tail_current,600000.0,140,140,shifted_exponential,bounded_identity,0.0,20.0,0.0,1.0,0.75,0.0,0.2585103373015873,0.23775858134920638,0.020751755952380907,8.728078639526327,0.26785714285714285,5608.083333333333,8.988095238095237,34
63,exp_tail_uncapped_decay,600000.0,341,89,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,,0.75,0.25,0.2674997619047619,0.23775858134920638,0.029741180555555496,12.50898301410763,0.2916666666666667,14500.142857142857,21.49404761904762,34
63,exp_tail_current,700000.0,28,28,shifted_exponential,bounded_identity,0.0,1000000.0,0.0,1.0,0.5,0.0,0.24446261904761904,0.2377782482993197,0.006684370748299334,2.8111783967240447,0.26785714285714285,16376.166666666666,33.642857142857146,40
63,exp_tail_uncapped_decay,700000.0,274,22,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.5,0.5,0.2695512585034014,0.2377782482993197,0.031773010204081686,13.362454484938935,0.2916666666666667,15480.785714285714,28.148809523809526,40
63,exp_tail_current,800000.0,167,167,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,,0.75,0.0,0.2619750818452381,0.2383798363095238,0.023595245535714293,9.89817171661998,0.2916666666666667,23753.26785714286,37.214285714285715,45
63,exp_tail_uncapped_decay,800000.0,370,118,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,,0.75,0.5,0.27392183035714285,0.2383798363095238,0.03554199404761904,14.909815611027442,0.2916666666666667,14195.869047619048,21.166666666666668,45
63,exp_tail_current,900000.0,166,166,shifted_exponential,bounded_identity,0.0,1000000.0,10.0,2.0,0.75,0.0,0.262741421957672,0.23876090608465605,0.023980515873015917,10.04373633282883,0.27380952380952384,9961.291666666666,14.827380952380953,50
63,exp_tail_uncapped_decay,900000.0,370,118,shifted_exponential,bounded_identity,0.2,1000000.0,10.0,,0.75,0.5,0.2753791732804233,0.23876090608465605,0.03661826719576722,15.336793529667581,0.2916666666666667,14658.744047619048,21.773809523809526,50
63,exp_tail_current,1000000.0,201,201,shifted_exponential,bounded_identity,0.2,1000000.0,0.0,2.0,0.75,0.0,0.25731875000000004,0.23833731547619044,0.0189814345238096,7.964105195145499,0.27380952380952384,16490.77380952381,39.42261904761905,56
63,exp_tail_uncapped_decay,1000000.0,390,138,shifted_exponential,bounded_identity,0.8,1000000.0,0.0,,0.75,0.5,0.26911169642857147,0.23833731547619044,0.030774380952381025,12.912111932994959,0.2916666666666667,22554.970238095237,41.970238095238095,56
64,exp_tail_current,100000.0,174,174,shifted_exponential,bounded_identity,0.2,5.0,0.0,,0.75,0.0,0.18427244047619049,0.2030194642857143,-0.01874702380952381,-9.234101703243912,0.27380952380952384,8953.708333333334,27.351190476190474,10
64,exp_tail_uncapped_decay,100000.0,349,97,shifted_exponential,bounded_identity,0.2,5.0,0.0,,0.75,0.25,0.21854113095238098,0.2030194642857143,0.015521666666666684,7.645408149054447,0.27380952380952384,5526.839285714285,13.916666666666666,10
64,exp_tail_current,200000.0,47,47,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0,0.23076041666666666,0.21817869047619048,0.012581726190476178,5.766707171546252,0.27976190476190477,9800.297619047618,21.160714285714285,18
64,exp_tail_uncapped_decay,200000.0,375,123,shifted_exponential,bounded_identity,0.8,5.0,0.0,,0.75,1.0,0.21688377976190476,0.21817869047619048,-0.0012949107142857241,-0.5935092521911693,0.25,6623.244047619048,14.392857142857142,18
64,exp_tail_current,300000.0,47,47,shifted_exponential,bounded_identity,0.2,5.0,0.0,2.0,0.5,0.0,0.2355537698412698,0.24835315476190478,-0.012799384920634982,-5.153703375705335,0.27976190476190477,13262.440476190477,28.511904761904763,23
64,exp_tail_uncapped_decay,300000.0,303,51,shifted_exponential,bounded_identity,0.8,5.0,0.0,,0.5,1.0,0.21750785714285714,0.24835315476190478,-0.03084529761904764,-12.41993388351314,0.25,9747.642857142857,21.875,23
64,exp_tail_current,400000.0,4,4,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.2518351934523809,0.25084275297619046,0.0009924404761904593,0.3956424749829866,0.27976190476190477,11170.684523809523,24.017857142857142,28
64,exp_tail_uncapped_decay,400000.0,307,55,shifted_exponential,bounded_identity,0.8,5.0,10.0,,0.5,1.0,0.2398214583333333,0.25084275297619046,-0.011021294642857171,-4.39370661982142,0.26785714285714285,11214.27380952381,24.714285714285715,28
64,exp_tail_current,500000.0,4,4,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.5,0.5,0.0,0.25406291666666664,0.24808966666666665,0.0059732499999999855,2.4076980231609753,0.27976190476190477,12849.494047619048,27.714285714285715,32
64,exp_tail_uncapped_decay,500000.0,303,51,shifted_exponential,bounded_identity,0.8,5.0,0.0,,0.5,1.0,0.2531339404761904,0.24808966666666665,0.005044273809523769,2.033246236047895,0.27976190476190477,13313.982142857143,30.071428571428573,32
64,exp_tail_current,600000.0,3,3,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.3,0.5,0.0,0.25694104166666665,0.2618924107142857,-0.004951369047619059,-1.8906118868105755,0.27976190476190477,13692.517857142857,29.083333333333332,36
64,exp_tail_uncapped_decay,600000.0,303,51,shifted_exponential,bounded_identity,0.8,5.0,0.0,,0.5,1.0,0.2611384920634921,0.2618924107142857,-0.0007539186507936058,-0.2878734243338198,0.2857142857142857,14745.47619047619,33.279761904761905,36
64,exp_tail_current,700000.0,2,2,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.2650269472789115,0.2455651275510204,0.019461819727891128,7.925319006807104,0.2857142857142857,14481.136904761905,30.821428571428573,40
64,exp_tail_uncapped_decay,700000.0,254,2,shifted_exponential,bounded_identity,0.0,5.0,0.0,,0.5,0.5,0.24983892006802721,0.2455651275510204,0.004273792517006825,1.7403906489608834,0.2857142857142857,25112.755952380954,61.404761904761905,40
64,exp_tail_current,800000.0,8,8,shifted_exponential,bounded_identity,0.0,5.0,10.0,1.1,0.5,0.0,0.26766229910714284,0.24723252232142862,0.020429776785714227,8.263385655691907,0.2857142857142857,14441.589285714286,30.43452380952381,43
64,exp_tail_uncapped_decay,800000.0,287,35,shifted_exponential,bounded_identity,0.2,20.0,0.0,,0.5,1.0,0.2467156101190476,0.24723252232142862,-0.0005169122023810091,-0.20907937092069473,0.2619047619047619,12151.32142857143,26.363095238095237,43
64,exp_tail_current,900000.0,0,0,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.0,0.5,0.0,0.26917046957671953,0.25452348544973546,0.014646984126984064,5.7546690047495135,0.2857142857142857,14889.434523809523,31.601190476190474,46
64,exp_tail_uncapped_decay,900000.0,263,11,shifted_exponential,bounded_identity,0.0,20.0,0.0,,0.5,1.0,0.24404457671957674,0.25452348544973546,-0.01047890873015872,-4.1170694765721905,0.25595238095238093,10717.02380952381,23.208333333333332,46
64,exp_tail_current,1000000.0,0,0,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.0,0.5,0.0,0.2696178928571428,0.2614537916666667,0.008164101190476114,3.122578998924869,0.2857142857142857,16096.392857142857,33.642857142857146,49
64,exp_tail_uncapped_decay,1000000.0,303,51,shifted_exponential,bounded_identity,0.8,5.0,0.0,,0.5,1.0,0.2664595119047619,0.2614537916666667,0.0050057202380952015,1.9145716748591302,0.2857142857142857,19254.77380952381,44.11309523809524,49
